,track_id,acousticness,danceability,energy,instrumentalness,speechiness,tempo,valence,Cluster
1276,17882,0.0010791158,0.4123264139,0.9894728353,0.6933971536,0.04069967,150.555,0.6101533866,129
1277,17883,0.0542001827,0.6817112013,0.9920356584,0.8375605227,0.0816366249,126.151,0.8918039885,224
1278,17884,0.0232691698,0.4315569942,0.8912399205,0.6083563579,0.029028074,140.274,0.1380440913,68
1279,17885,0.0346661263,0.4455558078,0.9771460749,0.8458428666,0.0427858691,176.566,0.5596198958,118
1280,17991,0.9957964501,0.432663508,0.0308901326,0.7919238238,0.0562848293,160.905,0.4538579845,201
1281,17992,0.9957964501,0.507244398,0.4088865116,0.9728700043,0.0403803764,128.04,0.9447123989,196
1282,17993,0.9957964501,0.3275674678,0.12832005,0.9401932476,0.0495280685,70.192,0.0697514156,167
1283,17996,0.9957964501,0.2857049402,0.1611557739,0.9711590945,0.0924899611,45.118,0.3394160242,167
1284,17997,0.9957964501,0.5310127339,0.1576209263,0.9704108644,0.0427986651,126.328,0.402705588,99
1285,17998,0.9957871346,0.5716667415,0.3338168898,0.9726585811,0.1066961449,65.858,0.8773127601,203
1286,18003,0.9957964501,0.4032786664,0.1895997017,0.9728700043,0.0353161634,86.798,0.3291440397,96
1287,18007,0.9957964501,0.2682642372,0.1358809273,0.9723248187,0.0319624843,144.172,0.2887213633,25
1288,18016,0.9957964501,0.5146207148,0.2614832157,0.9718487908,0.0425520399,102.98,0.8466502468,164
1289,18018,0.9957964501,0.2506312969,0.0866007154,0.9717666647,0.0378323813,97.551,0.2535828573,195
1290,18028,0.9957964501,0.4542194252,0.1964783285,0.9694409939,0.0485922834,189.131,0.5644780923,201
1291,18226,0.1135886408,0.7762893097,0.3824562248,0.7120047688,0.1271244751,181.736,0.5149711843,120
1292,18236,0.9255036576,0.5211966295,0.0972090595,0.9142040442,0.0913198096,124.813,0.8169628302,164
1293,18240,0.9366703724,0.5001435132,0.0803711069,0.9405829384,0.0382550954,148.812,0.6259680987,201
1294,18256,0.8522540033,0.7054353953,0.0761764653,0.8293475506,0.0405437699,120.005,0.148334085,51
1295,18258,0.2874985058,0.2939014667,0.1835176457,0.9070372498,0.1167968238,77.589,0.0836246264,65
1296,18292,0.6010316341,0.4656211367,0.5214708555,0.9330741764,0.0288193857,126.719,0.0800588787,10
1297,18295,0.7995524226,0.5533517579,0.3335184209,0.9419949623,0.0476519115,160.476,0.0242982805,180
1298,18300,0.546133838,0.3329865962,0.4744368345,0.8845931144,0.0472798855,110.74,0.1087840053,56
1299,18322,0.0072464871,0.5188258318,0.5323960127,0.8012421239,0.0364828098,160.153,0.2615403575,32
1300,18323,0.319847896,0.3847694242,0.6245577063,0.8909149432,0.0807393952,110.078,0.1284810037,45
1301,18324,0.601900263,0.0923102642,0.5489480631,0.6783278029,0.046686052,77.524,0.3021101501,202
1302,18325,0.5065999079,0.5023615036,0.3362553312,0.9164937496,0.0283715066,150.075,0.142883751,134
1303,18326,0.0066440922,0.5822386091,0.7979016932,0.8875419016,0.037577268,105.037,0.2734451508,9
1304,18416,0.6618465066,0.6269479983,0.9741909174,0.4045319262,0.0290641337,96.086,0.8840465545,209
1305,18589,0.9012897188,0.5714938653,0.6658706477,0.4645643255,0.0581378242,111.427,0.6186252522,42
1306,18592,0.9335414264,0.5714888257,0.5794557561,0.7042738406,0.0547442399,116.737,0.7976721393,196
1307,18593,0.5381299851,0.6945019296,0.4543722816,0.011244204,0.0423382423,81.041,0.4319315825,206
1308,18595,0.9953777189,0.576462758,0.041340645,5.26907e-05,0.0562859722,117.654,0.5733895721,91
1309,18615,0.7800491928,0.3851975555,0.6522802809,0.0812752916,0.0753162774,142.911,0.8512538291,49
1310,18619,0.7872449619,0.5365765345,0.8257831898,0.4960935298,0.0391015527,127.538,0.9535908165,42
1311,18620,0.5202663235,0.6440137417,0.6213498096,0.5335970718,0.0450430392,119.355,0.9661780262,94
1312,18621,0.8101482932,0.3965523093,0.6186506382,0.1482816073,0.0393330512,171.936,0.8350886439,49
1313,18622,0.9222628857,0.3960001462,0.6059690328,0.6442893547,0.0347146187,167.242,0.3467801242,207
1314,18636,0.0069851123,0.529361904,0.9298142928,0.8551558242,0.0306397396,132.044,0.6528973467,129
1315,18689,0.9940097814,0.2670236816,0.2340189961,0.9364583256,0.0662535774,68.148,0.5628037861,96
1316,18691,0.9951285989,0.4080187336,0.0363474748,0.8590842797,0.0538928399,98.529,0.3418397195,195
1317,18712,0.9957333767,0.2268242959,0.082582511,0.9252274446,0.03779661,160.897,0.373237551,249
1318,18727,0.9917550286,0.5022459265,0.2964020724,0.945245171,0.0651869637,132.901,0.8596500718,164
1319,18742,0.0001181711,0.1671661594,0.8035522131,9.83625e-05,0.0699484493,126.315,0.3629363145,242
1320,18743,0.7405815172,0.0826490319,0.9223035675,0.9277431304,0.0629819504,80.197,0.1816426281,202
1321,18744,0.5041358422,0.0920245328,0.9108689189,0.7814583941,0.065501404,167.29,0.2563002374,132
1322,18745,0.2957475337,0.189653235,0.6337875018,0.0046775674,0.0459892145,88.748,0.4943786302,178
1323,18746,0.3161079515,0.2990272183,0.9628469591,0.8512453985,0.0522649105,97.044,0.0759696353,79
1324,18747,2.0158e-06,0.184164572,0.6030743313,0.0096517933,0.071308062,142.497,0.3593430382,242
1325,18751,0.2393283936,0.2051970201,0.9129629721,0.9012593104,0.0603346487,107.374,0.4918144819,217
1326,18753,0.1034402966,0.1769337576,0.751612774,0.214590119,0.0489273409,136.965,0.5244962926,242
1327,18754,0.7897870264,0.184765275,0.575989118,0.778494012,0.0623950836,111.047,0.3176610305,202
1328,18755,0.2023208174,0.3141534829,0.9269202289,0.4684871792,0.0719509075,124.758,0.0386350548,156
1329,18756,0.7519884059,0.2696709517,0.9506341552,0.9056479601,0.0320708346,151.115,0.071350592,132
1330,18759,0.0011718856,0.4554177648,0.8577920272,0.9213813639,0.0310207535,91.02,0.0379631404,9
1331,18760,0.0688128551,0.4636446357,0.929267335,0.5925422237,0.0627963995,92.485,0.1812460096,9
1332,18762,0.0223837292,0.3429912802,0.9810961508,0.8705272862,0.1517505241,146.925,0.1549233986,106
1333,18763,0.6399427263,0.0816200927,0.0088191573,0.7725656394,0.0478657062,86.287,0.0359358943,198
1334,18764,0.0885334252,0.5789118406,0.3639500916,0.7134555131,0.0425793166,129.77,0.9113942115,171
1335,18779,0.4958399762,0.8255303252,0.3199184943,0.7701761887,0.03935658,136.053,0.3434420837,113
1336,18823,0.9492880372,0.5395159172,0.3271933215,0.9367049911,0.3204604895,160.253,0.1383372404,189
1337,18918,0.8566010978,0.7939205022,0.7328972335,0.9511478968,0.0485060099,98.107,0.183317885,92
1338,19070,0.8912775372,0.5300377905,0.199066189,0.0037758399,0.0371436577,145.572,0.7943041524,67
1339,19071,0.3529061103,0.7406750658,0.1174870485,0.0010206364,0.1402967325,125.543,0.7385863734,194
1340,19072,0.3555545696,0.6555757837,0.3401218926,0.0841599725,0.057515863,146.43,0.7507635255,244
1341,19073,0.9270624195,0.5725892164,0.0156739208,0.1244524206,0.0399340646,119.605,0.2463813307,91
1342,19074,0.9462650126,0.5977639137,0.2413184523,0.8691777831,0.0335713878,89.919,0.5970582341,179
1343,19130,0.9761866534,0.6070995169,0.3616829945,0.2192989397,0.0359587977,130.802,0.9648902417,40
1344,19133,0.9283906946,0.5638206239,0.2382401277,0.8439020683,0.0445550199,155.13,0.9441616433,164
1345,19216,0.9592367635,0.1262684582,0.0207659662,0.0362242629,0.0336336506,87.771,0.1269807249,66
1346,19217,0.968242619,0.0697312813,0.0078996037,4.0827e-06,0.0405166888,79.881,0.1139054328,66
1347,19246,0.0130878446,0.4704443756,0.9092005615,0.8890870526,0.052271886,181.434,0.252476801,154
1348,19248,0.0011101534,0.5237433496,0.9571675708,0.5966654854,0.0518617346,135.052,0.3819452727,48
1349,19250,0.1071648751,0.4979831989,0.7429495961,0.9055179054,0.0336012867,140.962,0.2603072932,150
1350,19251,0.9475802925,0.3249685836,0.1973590044,0.952771559,0.0326136097,104.585,0.1206197871,195
1351,19252,0.0045863912,0.5264071455,0.9151034292,0.7320065291,0.0509306984,131.027,0.2399350857,150
1352,19253,0.5456098079,0.5378604806,0.6539378162,0.807114973,0.0414096365,110.067,0.0488125443,213
1353,19254,0.0128119626,0.4085248894,0.953143926,0.8725029507,0.0496382193,165.162,0.8265062477,129
1354,19255,0.0008118941,0.5208835035,0.9712461754,0.7427864871,0.0434627074,114.823,0.4987465559,55
1355,19256,0.9894063684,0.53353689,0.0645355603,0.9654870727,0.0736412091,120.406,0.468286645,99
1356,19257,0.0118447437,0.4806365776,0.952572808,0.7513523289,0.0389386002,169.378,0.5477794238,118
1357,19260,0.0087135398,0.5738857982,0.7736427076,0.7323987471,0.0483979499,92.451,0.1580539216,9
1358,19261,0.0067554303,0.5358473925,0.9477472437,0.7695915235,0.0341715412,100.754,0.6982611241,55
1359,19330,0.9957964501,0.431364245,0.0077958195,0.9155193577,0.0635300931,60.641,0.1551929155,26
1360,19331,0.9934417789,0.2589355802,0.0602184243,0.9279250181,0.0575242383,156.945,0.1394406282,25
1361,19333,0.9953218529,0.2730878967,0.0232852846,0.8904695126,0.047727343,117.86,0.1018678626,77
1362,19390,0.6501140053,0.5180832493,0.8880526838,0.7556867036,0.0392000542,179.015,0.7207317859,80
1363,19391,0.4295609274,0.6514712857,0.483386865,0.0031083193,0.1460922683,120.862,0.4847530437,7
1364,19392,0.5057734352,0.5220900464,0.9095973006,0.8763719759,0.038566228,187.926,0.5321713475,168
1365,19393,0.9732429739,0.600859672,0.4753299681,0.8667602972,0.1468610345,73.685,0.5719232973,203
1366,19394,0.6700951106,0.4764474401,0.7309967839,0.6789906134,0.027383617,172.034,0.8835363942,80
1367,19395,0.7638106589,0.7524249613,0.6229161442,0.1524303254,0.0358740719,117.605,0.7795255096,126
1368,19396,0.6445311138,0.4774620104,0.5503911374,0.8724629865,0.0471309528,120.755,0.0765192679,10
1369,19397,0.5985269638,0.4934530967,0.7434206761,0.8794568932,0.044106074,88.224,0.3702311385,21
1370,19398,0.7199094518,0.4184617875,0.795160448,0.279823651,0.0387027039,182.797,0.6199543519,115
1371,19399,0.6834665848,0.3448333773,0.9465822257,0.8057718131,0.0359239992,201.254,0.5451574874,187
1372,19400,0.8189687451,0.5287064638,0.8039537779,0.9182493395,0.1911672151,140.398,0.065991548,158
1373,19424,0.0216224586,0.6434670065,0.9035783873,0.8751024008,0.0352526762,126.927,0.5325975127,55
1374,19428,0.8676332768,0.7513034333,0.3830469533,0.7461668357,0.1518453627,118.047,0.2950274145,92
1375,19432,0.918332829,0.4617742621,0.0195290084,0.1933692,0.0324541816,53.614,0.0603741749,175
1376,19434,0.8246205264,0.3366746719,0.0186943549,0.0003842196,0.0452177178,182.586,0.2220312608,47
1377,19437,0.8200039927,0.5290786786,0.3958197347,0.0369688276,0.079209171,171.895,0.8428010759,141
1378,19457,0.0166310046,0.8175004279,0.4861293142,0.7582256377,0.0849555236,127.951,0.9578172524,122
1379,19458,0.3100093307,0.7428063178,0.5389635953,0.1565025736,0.0905525862,125.95,0.1393164476,130
1380,19461,0.0170707084,0.2187886674,0.3847058742,0.7787398859,0.0470529864,152.357,0.0493552768,104
1381,19462,0.0951883449,0.6443712894,0.4223119665,0.704829638,0.0352467083,124.734,0.4688430713,125
1382,19464,0.1508769656,0.1400807612,0.4353261198,0.8709095241,0.0431887122,153.421,0.0730794448,104
1383,19466,0.5989950616,0.1469184438,0.065845316,0.0199743709,0.0395387455,137.822,0.0794730395,247
1384,19470,0.1929282844,0.3535454909,0.5846062461,0.8532001055,0.0352969552,130.5,0.4172711271,4
1385,19539,0.6090918566,0.3403691951,0.8570052467,0.9470716293,0.0397229888,118.211,0.3397140288,219
1386,19540,0.8046167637,0.3837296596,0.7826508884,0.8323449623,0.0350362421,133.564,0.5982133697,89
1387,19541,0.6839540272,0.5321407007,0.5297930183,0.8773162427,0.0341280971,119.393,0.7302682356,196
1388,19542,0.8726180514,0.4491295993,0.6413132667,0.9488568547,0.0306822936,143.443,0.5196812936,89
1389,19543,0.916853318,0.3693860358,0.6520785124,0.9581989738,0.0392843025,143.442,0.4669979479,239
1390,19544,0.884876278,0.5032261266,0.5081938249,0.9585740557,0.0394401766,122.159,0.1659292337,10
1391,19546,0.9435731383,0.2313847507,0.8419623668,0.9351222555,0.0393620653,165.671,0.495519414,1
1392,19588,0.9957132157,0.5666415631,0.1782823164,0.9681630338,0.04434136,95.399,0.7350445897,179
1393,19589,0.9957964501,0.3166971071,0.1844342656,0.9630386909,0.0328372226,175.052,0.8999844361,30
1394,19601,0.9957964501,0.3300474102,0.0991302162,0.938270338,0.0359925933,107.555,0.5628837635,96
1395,19605,0.9957964501,0.5623337224,0.1058582542,0.9627402602,0.039214353,109.62,0.7950822704,164
1396,19607,0.9957618849,0.1330446975,0.1265022512,0.9331416887,0.0447616406,222.075,0.5554413652,116
1397,19609,0.9957964501,0.3149006394,0.1711241184,0.9540449044,0.0343457936,133.659,0.7794745423,30
1398,19637,0.0134706927,0.5695294688,0.655350854,0.8755147959,0.0251024614,103.457,0.3651484464,125
1399,19639,0.243282157,0.4609409617,0.6373642323,0.9640454534,0.0272462531,147.656,0.7314966506,16
1400,19640,0.5154959988,0.3892210313,0.7417758165,0.9640865399,0.0317200069,93.587,0.7140901428,85
1401,19642,0.5881804501,0.2936849621,0.2027391587,0.9465760404,0.0357941641,69.672,0.0720473631,220
1402,19643,0.0169630028,0.3072662187,0.9605330616,0.2640782774,0.3277946592,76.059,0.1174281596,192
1403,19644,0.252806966,0.1559929807,0.8858198536,0.4883054867,0.0743006564,83.534,0.1096423843,27
1404,19649,0.3089949686,0.4278390921,0.9583314202,0.3148689095,0.0542110914,100.997,0.0781363828,12
1405,19659,0.7558720997,0.3948443958,0.5173000516,0.9443023832,0.036189141,114.733,0.3199830475,226
1406,19660,0.7628199519,0.295640342,0.5453985052,0.9170229156,0.0441214943,146.541,0.4515986443,239
1407,19663,0.6527580646,0.2753278835,0.8732968913,0.9259738567,0.0505737113,110.971,0.118587897,79
1408,19668,0.8159825526,0.6921462819,0.4604116187,0.8782389258,0.089192706,128.632,0.3939086929,174
1409,19680,0.8827706468,0.4580274735,0.1192543626,0.1836033071,0.0309468574,148.866,0.2743953218,78
1410,19683,0.2816034651,0.3647575798,0.6018139543,0.8504420861,0.0344372698,199.953,0.963496873,182
1411,19686,0.7321341593,0.3172564777,0.184610318,0.5735360615,0.0389968956,81.608,0.0776185692,2
1412,19707,0.7191837471,0.46173505,0.4184596088,0.9660686081,0.0623285561,185.24,0.489704616,116
1413,19708,0.8432392108,0.2804676187,0.2184881027,0.5100014323,0.0490460157,95.02,0.0800970156,2
1414,19718,0.3934030909,0.6896313123,0.846398471,0.8496416489,0.0304385531,144.964,0.9723639342,110
1415,19719,0.7845745085,0.6501438434,0.9265610645,0.9351891333,0.031621008,154.943,0.9740123048,108
1416,19720,0.2471055811,0.6444245152,0.9429410445,0.8446921303,0.0390329134,166.932,0.9765498808,39
1417,19721,0.5978777304,0.7155563612,0.8206156759,0.7224520712,0.0453764169,91.967,0.9602264879,18
1418,19722,0.2536850628,0.6869447628,0.6786268812,0.9021966584,0.0309885382,122.956,0.9615866292,95
1419,19724,0.3012294803,0.7810991298,0.8209488224,0.9064918825,0.0343494236,130.968,0.9836492001,110
1420,19726,0.1595124542,0.4680916246,0.7592450612,0.8289096859,0.2143906898,122.793,0.2415933483,64
1421,19729,0.1587987516,0.4029586241,0.7239397927,0.5557266972,0.2786198989,138.241,0.5090161207,181
1422,19757,0.0052757172,0.1047900655,0.5603744567,0.9391750466,0.0556406404,159.765,0.3734275229,229
1423,19758,0.9635817503,0.6071686454,0.2876608425,0.7472403407,0.053504752,96.87,0.461316557,61
1424,19995,0.9596817239,0.5788189011,0.2597336207,0.9366475118,0.0328807428,111.135,0.0991455817,51
1425,20050,0.1512461684,0.6193475354,0.5694397626,0.0386913843,0.0277801604,160.185,0.6982848051,172
1426,20054,0.023307499,0.4281640075,0.5969680364,0.0003707608,0.0282018586,80.117,0.1587683176,155
1427,20055,0.8201313431,0.8120285729,0.4279006138,0.0049914486,0.3682682324,94.263,0.9753327674,22
1428,20084,0.9957964501,0.6165279359,0.2449155325,0.9420778283,0.0406697551,111.378,0.8650825386,164
1429,20093,0.9955913618,0.3606954343,0.0502010309,0.9227699378,0.0530972257,75.767,0.3714848417,96
1430,20128,0.9957671976,0.4432989724,0.1502715888,0.9728700043,0.0402634403,97.313,0.3298136851,195
1431,20132,0.9957964501,0.3890997361,0.2432548124,0.9526690788,0.5058477859,88.221,0.2346184097,74
1432,20133,0.9957964501,0.4541335503,0.1019200947,0.9355717558,0.0748490788,95.649,0.3330027716,99
1433,20138,0.9957964501,0.3686959565,0.1469577115,0.963457939,0.1020443209,69.987,0.4390279835,96
1434,20144,0.9957964501,0.3275199105,0.0692671388,0.9645145706,0.0365330677,105.108,0.4592621775,96
1435,20152,0.9955038972,0.295809945,0.0552657483,0.9512121987,0.042378445,53.224,0.2554987359,167
1436,20153,0.9957689772,0.4378595113,0.152156754,0.3281125154,0.8693034515,161.884,0.3575209646,83
1437,20156,0.9957779321,0.4147368783,0.2465215631,0.93166252,0.862523387,78.59,0.5867834334,35
1438,20157,0.9957964501,0.452964083,0.2578897209,0.9279873382,0.0322147252,96.228,0.7939472478,121
1439,20158,0.9957964501,0.4301779781,0.1642753956,0.9721081225,0.0359876186,142.645,0.7087378917,164
1440,20166,0.9956601026,0.0713319113,0.0967700812,0.9728700043,0.0331998376,75.19,0.1903877015,198
1441,20168,0.9957213503,0.4130222429,0.2068974178,0.973002939,0.0614578078,129.876,0.607292217,164
1442,20204,0.9957440752,0.508747263,0.597743816,0.9710711757,0.1069785328,95.946,0.5702009155,88
1443,20210,0.2429268682,0.1648482157,0.2049979881,0.9010266103,0.0329282142,165.307,0.0817804729,104
1444,20211,0.7873869978,0.1174171494,0.1222160695,0.9253911073,0.0352457947,172.826,0.0395275019,176
1445,20212,0.4050442184,0.2404866194,0.3079191531,0.7810264173,0.0446950621,99.772,0.0522001989,220
1446,20234,0.4395304919,0.3710640177,0.4445062643,0.8987859222,0.4181636559,71.356,0.7329255736,105
1447,20235,0.9012615667,0.6077747298,0.5660582668,0.4190774256,0.6443567199,186.149,0.8452252306,152
1448,20237,0.3066713069,0.4281074314,0.6157091226,0.7099657593,0.5529340311,83.951,0.6622473749,37
1449,20239,0.7809317095,0.788184626,0.3753068507,0.8793218549,0.0843117606,87.51,0.951875315,234
1450,20245,0.7121537236,0.6523995311,0.4010385781,0.322574808,0.2720525373,95.334,0.8567419025,22
1451,20252,0.9720058734,0.4683784343,0.3527498303,0.7233782967,0.0476212681,61.321,0.5097440973,61
1452,20331,0.9598953569,0.2912557873,0.8009872273,0.9640579865,0.0701450535,114.254,0.0428740453,62
1453,20339,0.7788040631,0.3119199162,0.8721104003,0.0268463612,0.0734852063,166.399,0.4927116365,115
1454,20341,0.9165832077,0.2589485245,0.7700523184,0.3102550985,0.0544101798,154.246,0.4454106698,197
1455,20342,0.9534105228,0.4522616264,0.6843145449,0.5875795106,0.0326874428,89.414,0.4232723021,46
1456,20343,0.8993660164,0.3090869879,0.8572583709,0.6930156892,0.0497860793,160.004,0.5068230848,1
1457,20344,0.9737636961,0.3524305678,0.8061499129,0.8753781943,0.0366034013,161.578,0.6155154025,1
1458,20347,0.9541222402,0.2553384791,0.9326511089,0.8613152493,0.0620512672,162.17,0.267274146,132
1459,20433,0.0453003206,0.4522145844,0.7554223299,0.8636878682,0.0355105174,86.659,0.1475597033,9
1460,20434,0.9517122462,0.3317262566,0.5314305888,0.9407936751,0.0268754533,185.146,0.3424255522,116
1461,20436,0.071494551,0.6039879057,0.6429069334,0.8757431867,0.053323779,81.958,0.1166850939,114
1462,20458,0.0042204002,0.5381874814,0.9858439249,0.8461811264,0.2130539578,199.044,0.5911508233,59
1463,20471,0.6758570897,0.5236644773,0.6315653524,0.0070686959,0.4275396862,87.667,0.1487838503,145
1464,20473,0.9116324226,0.4152923433,0.697336015,0.0176037975,0.4334292296,169.933,0.7644648276,193
1465,20484,0.928838964,0.4160215945,0.6274403977,0.923291379,0.0349296167,107.225,0.8996243681,196
1466,20485,0.952060528,0.2922499221,0.625819446,0.480915924,0.0441549423,157.126,0.4574357559,197
1467,20486,0.8271892968,0.4135404006,0.7642000428,0.7439821244,0.0320234948,100.247,0.8217062881,85
1468,20487,0.8940003658,0.4896957397,0.7389492845,0.9246879113,0.4345890591,121.955,0.613334441,111
1469,20488,0.9365742888,0.3862513038,0.8734700086,0.9174865077,0.0432458942,95.896,0.3590545339,70
1470,20489,0.8455044887,0.191873499,0.6271003468,0.9150125729,0.0510811107,80.073,0.5284076978,102
1471,20490,0.9124511022,0.4504336498,0.7766565667,0.9258261207,0.0453963536,101.357,0.6762308113,85
1472,20491,0.9370598905,0.2934219047,0.6739770523,0.7760354535,0.0333791419,109.009,0.5226698116,227
1473,20492,0.9498140255,0.3752681589,0.8998999536,0.9231252681,0.0582468852,105.881,0.3711791757,70
1474,20507,0.3132080144,0.4223313233,0.6460452109,0.8444894356,0.0280063866,97.439,0.9193664913,31
1475,20664,0.5318753785,0.6808248327,0.7381402246,0.8670460957,0.0470421544,129.034,0.4084588993,231
1476,20665,0.0023894676,0.6217158503,0.7996618462,0.8947718202,0.0476624066,108.076,0.7024272242,55
1477,20666,0.9762608758,0.7233743727,0.2391431481,0.9432101255,0.0476942603,169.626,0.0949676699,180
1478,20668,0.3387769505,0.7844143435,0.7105800148,0.8101886799,0.1782881036,138.015,0.5024850839,157
1479,20669,0.0280273624,0.206170334,0.6686676544,0.9265083369,0.0292782679,106.755,0.0394772219,27
1480,20670,0.9749390756,0.4136250062,0.9102225516,0.9441739201,0.0458907097,230.072,0.2782232699,187
1481,20671,0.0032350936,0.7962738758,0.493722633,0.9463368942,0.0569543014,125.091,0.2420992442,29
1482,20672,0.4712908587,0.7819176838,0.6592164612,0.8884710204,0.0794307983,134.128,0.8328650205,95
1483,20673,0.9937692797,0.1925559385,0.677335437,0.9623244811,0.0715967548,153.514,0.0535759201,8
1484,20678,0.1299492781,0.5589795418,0.7861851871,0.9023479346,0.1200133301,187.455,0.4439940988,59
1485,20699,0.9136036769,0.545284952,0.3712173248,0.6729171448,0.0347450991,92.681,0.2716340654,61
1486,20700,0.976367574,0.5283009125,0.0576806928,8.1974e-06,0.0540218717,42.952,0.1907958277,175
1487,20716,0.6785434788,0.4247841359,0.8827924343,0.8623986806,0.0475654866,94.982,0.511990353,70
1488,20731,0.9957964501,0.4457610344,0.167021753,0.9574578527,0.1417101659,99.913,0.7317129834,121
1489,20744,0.9956547907,0.4951670484,0.2639777162,0.9338781307,0.4736962984,90.193,0.2416058477,74
1490,20751,0.9957661325,0.3711820997,0.0207812723,0.7207431163,0.0342916767,131.85,0.2663819214,99
1491,20937,0.9161770323,0.3118611737,0.6473002276,0.9387467844,0.0507497504,124.266,0.224507008,8
1492,20963,0.9595690591,0.6886784261,0.8294567807,0.9431001179,0.0300284801,142.705,0.9514504611,243
1493,20997,0.0025932804,0.7008563919,0.614886414,0.8474776686,0.0646378791,117.008,0.5326470731,125
1494,21002,3.05143e-05,0.5798830426,0.44142157,0.8934297602,0.0428228008,93.99,0.3909398057,151
1495,21069,0.7872722642,0.5298154806,0.4920965688,0.9177201106,0.0355488887,133.451,0.6549421454,196
1496,21073,0.9219911295,0.4744662032,0.3988207084,0.9363791388,0.0314030942,136.293,0.7742802118,164
1497,21077,0.9275755797,0.5261423158,0.7976006286,0.90061466,0.0326842398,91.853,0.8062073141,188
1498,21080,0.9311361751,0.4691365359,0.7621152195,0.6477756931,0.0383250782,178.832,0.8144480525,112
1499,21081,0.963241957,0.474859122,0.6459695541,0.8303940243,0.0420752454,129.607,0.6737477414,89
1500,21132,0.9957964501,0.2552884315,0.0548924268,0.960399034,0.0305458819,78.75,0.2790105237,96
1501,21134,0.9957751829,0.5641826223,0.1417555868,0.9489558807,0.0351504844,105.655,0.8642683829,164
1502,21139,0.0381553707,0.7877757541,0.832295195,0.8699096218,0.2482654828,169.966,0.2203927731,59
1503,21184,0.9887471547,0.4327144478,0.6510668287,0.9320368507,0.0306993645,160.014,0.6785350052,63
1504,21185,0.9897243384,0.2495850464,0.6996444006,0.8996228579,0.0293833211,188.55,0.7975595863,112
1505,21186,0.9603230307,0.3120413542,0.615404935,0.896485454,0.0327055932,177.278,0.6550178561,63
1506,21187,0.9712911799,0.2992785209,0.6975956593,0.8809840076,0.0398866222,167.895,0.388036689,1
1507,21188,0.9911416793,0.3436700099,0.6340330065,0.7773815748,0.0389716644,164.876,0.7458841488,63
1508,21189,0.9743536647,0.3909858011,0.7393864753,0.924822309,0.0368560904,171.046,0.9460944883,63
1509,21190,0.9556880288,0.4113408132,0.4491715306,0.530550903,0.0338989329,136.804,0.3700852796,119
1510,21191,0.9751780319,0.3439240745,0.5781380496,0.8923885728,0.032593792,162.065,0.9502690777,63
1511,21192,0.972431779,0.2309887713,0.7552275739,0.9259492462,0.0377511743,169.143,0.6977494523,1
1512,21193,0.9524709103,0.2962546047,0.6684428664,0.9123514229,0.0405869406,173.28,0.7256369313,112
1513,21226,0.2159090779,0.7512847978,0.8104275798,0.9282109176,0.0417749463,99.969,0.8962498882,224
1514,21232,0.4315742842,0.416715362,0.6650644279,0.140144683,0.0335382193,161.977,0.2751697759,124
1515,21294,0.0347013095,0.6995134378,0.9395212241,0.1975555635,0.1091315138,144.088,0.6618824731,163
1516,21302,0.2451444272,0.3533077011,0.984302307,2.03983e-05,0.0560313687,108.802,0.5205527743,178
1517,21417,0.2791905976,0.2941254225,0.9933176745,0.6039184917,0.1198563553,197.227,0.6021759298,53
1518,21426,0.0110391366,0.546888034,0.751279716,0.8915490607,0.0421213198,150.039,0.3751643897,150
1519,21527,0.9909007589,0.2648788154,0.0287637127,0.933828115,0.0352512224,132.74,0.1954384579,25
1520,21528,0.9932885876,0.3096865102,0.0522165777,0.9649410185,0.0393357622,64.283,0.2160201358,167
1521,21529,0.9930084386,0.6471798683,0.0422743301,0.917449745,0.0414247885,122.272,0.5201481257,14
1522,21530,0.9939187119,0.2628580355,0.0443119922,0.9728700043,0.0489177656,77.234,0.0859884269,167
1523,21532,0.9913108216,0.2557502157,0.0026777221,0.8654801036,0.0414516372,55.41,0.0358105993,167
1524,21533,0.8407911206,0.1086576445,0.0015747767,0.0035805394,0.0481729103,90.342,0.1445462595,66
1525,21542,0.9835804394,0.4069677633,0.0118719819,0.4726466681,0.0680225129,72.909,0.2103984648,2
1526,21679,0.33920384,0.7235109298,0.7938083843,0.8842157491,0.1370409388,120.064,0.4761847694,157
1527,21680,0.001761283,0.7167440737,0.7882255137,0.8089024647,0.1720298846,164.969,0.150354521,59
1528,21682,0.8993583361,0.6939170111,0.9483416775,0.9255183036,0.1507711964,174.035,0.0777129937,158
1529,21683,1.43539e-05,0.7011856443,0.8553883956,0.9453248938,0.0738033941,179.957,0.3498045097,59
1530,21685,0.3002315772,0.5452928873,0.9143195214,0.871418165,0.0663850402,140.173,0.4957177418,118
1531,21687,0.0009278478,0.6554153034,0.5054129668,0.9385043496,0.1163528569,96.107,0.2020352126,191
1532,21695,0.6989443639,0.7242088563,0.5085312413,0.6296432884,0.1416804229,162.853,0.8116000991,94
1533,21696,0.2017745696,0.7414429204,0.5616423597,0.8133700029,0.1698338059,165.966,0.8359754713,97
1534,21702,0.6737970751,0.55469414,0.4822639574,0.8876572229,0.0443227971,132.538,0.4128237073,174
1535,21706,0.7646052847,0.6895840075,0.2581216353,0.8840972545,0.0277503196,143.989,0.2231938607,93
